DUMMY_TO_DELETE,MONTH,WEEKDAY, HR ,PH
15,7,6,24,7965
15,7,7,1,7694
15,7,7,2,7519
15,7,7,3,7310
15,7,7,4,7171
15,7,7,5,7150
15,7,7,6,6997
15,7,7,7,7115
15,7,7,8,7548
15,7,7,9,8049
15,7,7,10,8773
15,7,7,11,9153
15,7,7,12,9137
15,7,7,13,9093
15,7,7,14,9122
15,7,7,15,9002
15,7,7,16,8831
15,7,7,17,8699
15,7,7,18,9030
15,7,7,19,9882
15,7,7,20,9892
15,7,7,21,9577
15,7,7,22,8937
15,7,7,23,8410
15,7,7,24,7810
15,7,1,1,7556
15,7,1,2,7326
15,7,1,3,7159
15,7,1,4,7108
15,7,1,5,7422
15,7,1,6,7584
15,7,1,7,7783
15,7,1,8,8960
15,7,1,9,10259
15,7,1,10,11053
15,7,1,11,11542
15,7,1,12,11206
15,7,1,13,11009
15,7,1,14,11294
15,7,1,15,11187
15,7,1,16,10970
15,7,1,17,10636
15,7,1,18,10426
15,7,1,19,10828
15,7,1,20,10714
15,7,1,21,10388
15,7,1,22,9688
15,7,1,23,9071
15,7,1,24,8481
15,7,2,1,8117
15,7,2,2,7943
15,7,2,3,7721
15,7,2,4,7628
15,7,2,5,7886
15,7,2,6,7955
15,7,2,7,8040
15,7,2,8,9242
15,7,2,9,10538
15,7,2,10,11244
15,7,2,11,11599
15,7,2,12,11362
15,7,2,13,11397
15,7,2,14,11554
15,7,2,15,11555
15,7,2,16,11366
15,7,2,17,10958
15,7,2,18,10740
15,7,2,19,11240
15,7,2,20,11031
15,7,2,21,10686
15,7,2,22,10084
15,7,2,23,9403
15,7,2,24,8961
15,7,3,1,8495
15,7,3,2,8214
15,7,3,3,7995
15,7,3,4,7851
15,7,3,5,8066
15,7,3,6,8069
15,7,3,7,8213
15,7,3,8,9473
15,7,3,9,10609
15,7,3,10,11393
15,7,3,11,11859
15,7,3,12,11557
15,7,3,13,11633
15,7,3,14,12041
15,7,3,15,11889
15,7,3,16,11559
15,7,3,17,11196
15,7,3,18,10890
15,7,3,19,11417
15,7,3,20,11247
15,7,3,21,10925
15,7,3,22,10356
15,7,3,23,9682
15,7,3,24,9195
15,7,4,1,8743
15,7,4,2,8475
15,7,4,3,8271
15,7,4,4,8157
15,7,4,5,8426
15,7,4,6,8333
15,7,4,7,8405
15,7,4,8,9604
15,7,4,9,10831
15,7,4,10,11542
15,7,4,11,11897
15,7,4,12,11763
15,7,4,13,11786
15,7,4,14,12164
15,7,4,15,11947
15,7,4,16,11599
15,7,4,17,11096
15,7,4,18,10855
15,7,4,19,11405
15,7,4,20,11315
15,7,4,21,11079
15,7,4,22,10508
15,7,4,23,9923
15,7,4,24,9280
15,7,5,1,8966
15,7,5,2,8678
15,7,5,3,8459
15,7,5,4,8317
15,7,5,5,8412
15,7,5,6,8329
15,7,5,7,8485
15,7,5,8,9864
15,7,5,9,11029
15,7,5,10,11683
15,7,5,11,12062
15,7,5,12,11912
15,7,5,13,12020
15,7,5,14,12388
15,7,5,15,12355
15,7,5,16,12132
15,7,5,17,11572
15,7,5,18,11149
15,7,5,19,11708
15,7,5,20,11546
15,7,5,21,11304
15,7,5,22,10872
15,7,5,23,10339
15,7,5,24,9780
15,7,6,1,9323
15,7,6,2,9038
15,7,6,3,8727
15,7,6,4,8561
15,7,6,5,8392
15,7,6,6,8156
15,7,6,7,8357
15,7,6,8,9183
15,7,6,9,10118
15,7,6,10,10831
15,7,6,11,11222
15,7,6,12,11123
15,7,6,13,11145
15,7,6,14,11556
15,7,6,15,11300
15,7,6,16,10914
15,7,6,17,10435
15,7,6,18,10381
15,7,6,19,11111
15,7,6,20,11070
15,7,6,21,10964
15,7,6,22,10485
15,7,6,23,10000
15,7,6,24,9401
15,7,7,1,8922
15,7,7,2,8665
15,7,7,3,8318
15,7,7,4,8130
15,7,7,5,8017
15,7,7,6,7704
15,7,7,7,7758
15,7,7,8,8253
15,7,7,9,8805
15,7,7,10,9479
15,7,7,11,9839
15,7,7,12,9923
15,7,7,13,9989
15,7,7,14,10116
15,7,7,15,10042
15,7,7,16,9735
15,7,7,17,9491
15,7,7,18,9655
15,7,7,19,10649
15,7,7,20,10782
15,7,7,21,10702
15,7,7,22,10255
15,7,7,23,9786
15,7,7,24,9246
15,7,1,1,8772
15,7,1,2,8394
15,7,1,3,8123
15,7,1,4,8034
15,7,1,5,8188
15,7,1,6,8126
15,7,1,7,8285
15,7,1,8,9744
15,7,1,9,10991
15,7,1,10,11788
15,7,1,11,12207
15,7,1,12,11983
15,7,1,13,12028
15,7,1,14,12527
15,7,1,15,12524
15,7,1,16,12210
15,7,1,17,11623
15,7,1,18,11312
15,7,1,19,11897
15,7,1,20,11714
15,7,1,21,11450
15,7,1,22,10970
15,7,1,23,10365
15,7,1,24,9756
15,7,2,1,9394
15,7,2,2,9069
15,7,2,3,8787
15,7,2,4,8653
15,7,2,5,8765
15,7,2,6,8617
15,7,2,7,8742
15,7,2,8,9969
15,7,2,9,11185
15,7,2,10,11854
15,7,2,11,12180
15,7,2,12,11949
15,7,2,13,11851
15,7,2,14,12210
15,7,2,15,11984
15,7,2,16,11682
15,7,2,17,11249
15,7,2,18,11074
15,7,2,19,11430
15,7,2,20,11269
15,7,2,21,11050
15,7,2,22,10504
15,7,2,23,9983
15,7,2,24,9419
15,7,3,1,8989
15,7,3,2,8695
15,7,3,3,8460
15,7,3,4,8323
15,7,3,5,8454
15,7,3,6,8451
15,7,3,7,8468
15,7,3,8,9599
15,7,3,9,10745
15,7,3,10,11603
15,7,3,11,11899
15,7,3,12,11807
15,7,3,13,11807
15,7,3,14,12168
15,7,3,15,11979
15,7,3,16,11765
15,7,3,17,11296
15,7,3,18,11067
15,7,3,19,11718
15,7,3,20,11581
15,7,3,21,11404
15,7,3,22,10781
15,7,3,23,10165
15,7,3,24,9634
15,7,4,1,9074
15,7,4,2,8836
15,7,4,3,8557
15,7,4,4,8416
15,7,4,5,8551
15,7,4,6,8521
15,7,4,7,8558
15,7,4,8,9834
15,7,4,9,11126
15,7,4,10,11860
15,7,4,11,12266
15,7,4,12,12138
15,7,4,13,12171
15,7,4,14,12653
15,7,4,15,12486
15,7,4,16,12219
15,7,4,17,11604
15,7,4,18,11344
15,7,4,19,11688
15,7,4,20,11533
15,7,4,21,11235
15,7,4,22,10670
15,7,4,23,10064
15,7,4,24,9489
15,7,5,1,9045
15,7,5,2,8796
15,7,5,3,8538
15,7,5,4,8347
15,7,5,5,8534
15,7,5,6,8380
15,7,5,7,8562
15,7,5,8,9762
15,7,5,9,11075
15,7,5,10,11764
15,7,5,11,12219
15,7,5,12,12047
15,7,5,13,12113
15,7,5,14,12413
15,7,5,15,12213
15,7,5,16,11799
15,7,5,17,11234
15,7,5,18,10993
15,7,5,19,11310
15,7,5,20,11032
15,7,5,21,10790
15,7,5,22,10259
15,7,5,23,9602
15,7,5,24,9124
15,7,6,1,8764
15,7,6,2,8515
15,7,6,3,8243
15,7,6,4,8077
15,7,6,5,8043
15,7,6,6,7859
15,7,6,7,8015
15,7,6,8,8879
15,7,6,9,9779
15,7,6,10,10634
15,7,6,11,11059
15,7,6,12,10994
15,7,6,13,11015
15,7,6,14,11305
15,7,6,15,11019
15,7,6,16,10577
15,7,6,17,10139
15,7,6,18,10167
15,7,6,19,10861
15,7,6,20,10678
15,7,6,21,10435
15,7,6,22,10020
15,7,6,23,9446
15,7,6,24,8946
15,7,7,1,8584
15,7,7,2,8298
15,7,7,3,8101
15,7,7,4,7874
15,7,7,5,7720
15,7,7,6,7477
15,7,7,7,7518
15,7,7,8,7997
15,7,7,9,8630
15,7,7,10,9340
15,7,7,11,9773
15,7,7,12,9780
15,7,7,13,9839
15,7,7,14,9906
15,7,7,15,9663
15,7,7,16,9405
15,7,7,17,9331
15,7,7,18,9635
15,7,7,19,10324
15,7,7,20,10317
15,7,7,21,10147
15,7,7,22,9751
15,7,7,23,9196
15,7,7,24,8690
15,7,1,1,8218
15,7,1,2,7861
15,7,1,3,7680
15,7,1,4,7578
15,7,1,5,7864
15,7,1,6,7954
15,7,1,7,8107
15,7,1,8,9372
15,7,1,9,10676
15,7,1,10,11504
15,7,1,11,12047
15,7,1,12,11879
15,7,1,13,11966
15,7,1,14,12360
15,7,1,15,12254
15,7,1,16,12160
15,7,1,17,11725
15,7,1,18,11246
15,7,1,19,11747
15,7,1,20,11576
15,7,1,21,11389
15,7,1,22,10808
15,7,1,23,10109
15,7,1,24,9595
15,7,2,1,9124
15,7,2,2,8813
15,7,2,3,8576
15,7,2,4,8367
15,7,2,5,8582
15,7,2,6,8521
15,7,2,7,8535
15,7,2,8,9884
15,7,2,9,11077
15,7,2,10,11897
15,7,2,11,12241
15,7,2,12,12057
15,7,2,13,12133
15,7,2,14,12603
15,7,2,15,12489
15,7,2,16,12131
15,7,2,17,11403
15,7,2,18,11093
15,7,2,19,11628
15,7,2,20,11469
15,7,2,21,11356
15,7,2,22,10732
15,7,2,23,10132
15,7,2,24,9573
15,7,3,1,9157
15,7,3,2,8907
15,7,3,3,8641
15,7,3,4,8489
15,7,3,5,8690
15,7,3,6,8566
15,7,3,7,8673
15,7,3,8,9773
15,7,3,9,11061
15,7,3,10,11740
15,7,3,11,12167
15,7,3,12,12077
15,7,3,13,12171
15,7,3,14,12675
15,7,3,15,12560
15,7,3,16,12230
15,7,3,17,11599
15,7,3,18,11236
15,7,3,19,11747
15,7,3,20,11648
15,7,3,21,11411
15,7,3,22,10798
15,7,3,23,10210
15,7,3,24,9657
15,7,4,1,9237
15,7,4,2,8872
15,7,4,3,8604
15,7,4,4,8509
15,7,4,5,8686
15,7,4,6,8605
15,7,4,7,8657
15,7,4,8,9809
15,7,4,9,10969
15,7,4,10,11615
15,7,4,11,11972
15,7,4,12,11760
15,7,4,13,11826
15,7,4,14,12258
15,7,4,15,12148
15,7,4,16,11860
15,7,4,17,11352
15,7,4,18,11121
15,7,4,19,11666
15,7,4,20,11624
15,7,4,21,11345
15,7,4,22,10842
15,7,4,23,10243
15,7,4,24,9677
15,7,5,1,9196
15,7,5,2,8979
15,7,5,3,8633
15,7,5,4,8490
15,7,5,5,8621
15,7,5,6,8585
15,7,5,7,8679
15,7,5,8,9740
15,7,5,9,10770
15,7,5,10,11443
15,7,5,11,11805
15,7,5,12,11682
15,7,5,13,11578
15,7,5,14,11875
15,7,5,15,11578
15,7,5,16,11229
15,7,5,17,10967
15,7,5,18,10826
15,7,5,19,11195
15,7,5,20,10999
15,7,5,21,10860
15,7,5,22,10302
15,7,5,23,9748
15,7,5,24,9231
15,7,6,1,8892
15,7,6,2,8573
15,7,6,3,8340
15,7,6,4,8218
15,7,6,5,8188
15,7,6,6,8053
15,7,6,7,8117
15,7,6,8,8755
15,7,6,9,9660
15,7,6,10,10424
15,7,6,11,10748
15,7,6,12,10548
15,7,6,13,10427
15,7,6,14,10673
15,7,6,15,10507
15,7,6,16,10332
15,7,6,17,10128
15,7,6,18,10211
15,7,6,19,10824
15,7,6,20,10706
15,7,6,21,10520
15,7,6,22,10069
15,7,6,23,9572
15,7,6,24,9018
15,7,7,1,8636
15,7,7,2,8417
15,7,7,3,8206
15,7,7,4,7999
15,7,7,5,7831
15,7,7,6,7593
15,7,7,7,7652
15,7,7,8,7963
15,7,7,9,8461
15,7,7,10,8978
15,7,7,11,9340
15,7,7,12,9282
15,7,7,13,9180
15,7,7,14,9134
15,7,7,15,8929
15,7,7,16,8750
15,7,7,17,8801
15,7,7,18,9216
15,7,7,19,9849
15,7,7,20,9810
15,7,7,21,9589
15,7,7,22,9047
15,7,7,23,8619
15,7,7,24,8076
15,8,1,1,7723
15,8,1,2,7508
15,8,1,3,7297
15,8,1,4,7283
15,8,1,5,7537
15,8,1,6,7801
15,8,1,7,7945
15,8,1,8,9026
15,8,1,9,10171
15,8,1,10,11016
15,8,1,11,11386
15,8,1,12,11250
15,8,1,13,11268
15,8,1,14,11652
15,8,1,15,11445
15,8,1,16,11252
15,8,1,17,10947
15,8,1,18,10800
15,8,1,19,11169
15,8,1,20,11007
15,8,1,21,10721
15,8,1,22,10076
15,8,1,23,9474
15,8,1,24,8947
15,8,2,1,8570
15,8,2,2,8369
15,8,2,3,8089
15,8,2,4,7971
15,8,2,5,8228
15,8,2,6,8300
15,8,2,7,8323
15,8,2,8,9539
15,8,2,9,10735
15,8,2,10,11443
15,8,2,11,11843
15,8,2,12,11634
15,8,2,13,11639
15,8,2,14,11958
15,8,2,15,11748
15,8,2,16,11490
15,8,2,17,11039
15,8,2,18,10891
15,8,2,19,11449
15,8,2,20,11240
15,8,2,21,10968
15,8,2,22,10479
15,8,2,23,9733
15,8,2,24,9194
15,8,3,1,8606
15,8,3,2,8367
15,8,3,3,8164
15,8,3,4,8065
15,8,3,5,8237
15,8,3,6,8294
15,8,3,7,8379
15,8,3,8,9573
15,8,3,9,10775
15,8,3,10,11548
15,8,3,11,12097
15,8,3,12,11613
15,8,3,13,11526
15,8,3,14,12079
15,8,3,15,12141
15,8,3,16,11895
15,8,3,17,11400
15,8,3,18,11204
15,8,3,19,11744
15,8,3,20,11593
15,8,3,21,11389
15,8,3,22,10639
15,8,3,23,10014
15,8,3,24,9432
15,8,4,1,8975
15,8,4,2,8714
15,8,4,3,8463
15,8,4,4,8300
15,8,4,5,8487
15,8,4,6,8496
15,8,4,7,8571
15,8,4,8,9806
15,8,4,9,10963
15,8,4,10,11593
15,8,4,11,12187
15,8,4,12,11979
15,8,4,13,12060
15,8,4,14,12302
15,8,4,15,12278
15,8,4,16,12007
15,8,4,17,11561
15,8,4,18,11352
15,8,4,19,11770
15,8,4,20,11639
15,8,4,21,11320
15,8,4,22,10767
15,8,4,23,10063
15,8,4,24,9535
15,8,5,1,9127
15,8,5,2,8900
15,8,5,3,8613
15,8,5,4,8505
15,8,5,5,8625
15,8,5,6,8613
15,8,5,7,8642
15,8,5,8,9751
15,8,5,9,10991
15,8,5,10,11660
15,8,5,11,11903
15,8,5,12,11562
15,8,5,13,11694
15,8,5,14,11822
15,8,5,15,11703
15,8,5,16,11560
15,8,5,17,11120
15,8,5,18,11037
15,8,5,19,11303
15,8,5,20,11031
15,8,5,21,10776
15,8,5,22,10250
15,8,5,23,9633
15,8,5,24,9118
15,8,6,1,8741
15,8,6,2,8586
15,8,6,3,8331
15,8,6,4,8156
15,8,6,5,8112
15,8,6,6,7955
15,8,6,7,8123
15,8,6,8,8841
15,8,6,9,9692
15,8,6,10,10503
15,8,6,11,10975
15,8,6,12,10799
15,8,6,13,10761
15,8,6,14,11003
15,8,6,15,10782
15,8,6,16,10485
15,8,6,17,10096
15,8,6,18,10273
15,8,6,19,10690
15,8,6,20,10604
15,8,6,21,10335
15,8,6,22,9933
15,8,6,23,9432
15,8,6,24,8945
15,8,7,1,8537
15,8,7,2,8283
15,8,7,3,8014
15,8,7,4,7821
15,8,7,5,7717
15,8,7,6,7457
15,8,7,7,7446
15,8,7,8,7847
15,8,7,9,8334
15,8,7,10,8977
15,8,7,11,9377
15,8,7,12,9336
15,8,7,13,9351
15,8,7,14,9440
15,8,7,15,9339
15,8,7,16,9036
15,8,7,17,8958
15,8,7,18,9242
15,8,7,19,10131
15,8,7,20,10186
15,8,7,21,10076
15,8,7,22,9639
15,8,7,23,9069
15,8,7,24,8582
15,8,1,1,8221
15,8,1,2,7937
15,8,1,3,7698
15,8,1,4,7628
15,8,1,5,7916
15,8,1,6,8094
15,8,1,7,8127
15,8,1,8,9247
15,8,1,9,10406
15,8,1,10,11108
15,8,1,11,11472
15,8,1,12,11201
15,8,1,13,11046
15,8,1,14,11417
15,8,1,15,11229
15,8,1,16,11058
15,8,1,17,10680
15,8,1,18,10652
15,8,1,19,11208
15,8,1,20,10916
15,8,1,21,10581
15,8,1,22,9864
15,8,1,23,9222
15,8,1,24,8682
15,8,2,1,8342
15,8,2,2,8086
15,8,2,3,7903
15,8,2,4,7773
15,8,2,5,8022
15,8,2,6,8212
15,8,2,7,8302
15,8,2,8,9298
15,8,2,9,10396
15,8,2,10,11058
15,8,2,11,11310
15,8,2,12,10942
15,8,2,13,10814
15,8,2,14,11151
15,8,2,15,11026
15,8,2,16,10937
15,8,2,17,10610
15,8,2,18,10646
15,8,2,19,11089
15,8,2,20,10661
15,8,2,21,10277
15,8,2,22,9567
15,8,2,23,8971
15,8,2,24,8454
15,8,3,1,8111
15,8,3,2,7894
15,8,3,3,7769
15,8,3,4,7691
15,8,3,5,7901
15,8,3,6,8012
15,8,3,7,8092
15,8,3,8,9115
15,8,3,9,10296
15,8,3,10,10887
15,8,3,11,11220
15,8,3,12,10947
15,8,3,13,10861
15,8,3,14,11251
15,8,3,15,11056
15,8,3,16,10926
15,8,3,17,10637
15,8,3,18,10580
15,8,3,19,11028
15,8,3,20,10825
15,8,3,21,10447
15,8,3,22,9731
15,8,3,23,9192
15,8,3,24,8592
15,8,4,1,8251
15,8,4,2,7971
15,8,4,3,7814
15,8,4,4,7797
15,8,4,5,8009
15,8,4,6,8174
15,8,4,7,8177
15,8,4,8,9339
15,8,4,9,10551
15,8,4,10,11173
15,8,4,11,11597
15,8,4,12,11294
15,8,4,13,11188
15,8,4,14,11571
15,8,4,15,11421
15,8,4,16,11255
15,8,4,17,10819
15,8,4,18,10799
15,8,4,19,11224
15,8,4,20,10995
15,8,4,21,10760
15,8,4,22,10026
15,8,4,23,9366
15,8,4,24,8778
15,8,5,1,8462
15,8,5,2,8225
15,8,5,3,8053
15,8,5,4,7970
15,8,5,5,8179
15,8,5,6,8299
15,8,5,7,8325
15,8,5,8,9380
15,8,5,9,10500
15,8,5,10,11126
15,8,5,11,11415
15,8,5,12,11092
15,8,5,13,10952
15,8,5,14,11284
15,8,5,15,11173
15,8,5,16,11048
15,8,5,17,10698
15,8,5,18,10676
15,8,5,19,10912
15,8,5,20,10566
15,8,5,21,10264
15,8,5,22,9654
15,8,5,23,9011
15,8,5,24,8525
15,8,6,1,8112
15,8,6,2,7974
15,8,6,3,7757
15,8,6,4,7601
15,8,6,5,7671
15,8,6,6,7687
15,8,6,7,7874
15,8,6,8,8580
15,8,6,9,9405
15,8,6,10,10011
15,8,6,11,10352
15,8,6,12,10102
15,8,6,13,9898
15,8,6,14,9911
15,8,6,15,9669
15,8,6,16,9497
15,8,6,17,9276
15,8,6,18,9463
15,8,6,19,10053
15,8,6,20,9938
15,8,6,21,9687
15,8,6,22,9273
15,8,6,23,8642
15,8,6,24,7984
15,8,7,1,7728
15,8,7,2,7555
15,8,7,3,7402
15,8,7,4,7246
15,8,7,5,7243
15,8,7,6,7161
15,8,7,7,7204
15,8,7,8,7500
15,8,7,9,8131
15,8,7,10,8780
15,8,7,11,9039
15,8,7,12,8909
15,8,7,13,8955
15,8,7,14,8877
15,8,7,15,8837
15,8,7,16,8753
15,8,7,17,8674
15,8,7,18,9223
15,8,7,19,9860
15,8,7,20,9937
15,8,7,21,9728
15,8,7,22,9224
15,8,7,23,8624
15,8,7,24,8157
15,8,1,1,7787
15,8,1,2,7529
15,8,1,3,7340
15,8,1,4,7262
15,8,1,5,7505
15,8,1,6,7876
15,8,1,7,8064
15,8,1,8,9160
15,8,1,9,10379
15,8,1,10,11153
15,8,1,11,11501
15,8,1,12,11406
15,8,1,13,11354
15,8,1,14,11717
15,8,1,15,11579
15,8,1,16,11400
15,8,1,17,10991
15,8,1,18,11006
15,8,1,19,11168
15,8,1,20,10896
15,8,1,21,10635
15,8,1,22,10002
15,8,1,23,9436
15,8,1,24,8829
15,8,2,1,8542
15,8,2,2,8315
15,8,2,3,8092
15,8,2,4,8079
15,8,2,5,8323
15,8,2,6,8483
15,8,2,7,8475
15,8,2,8,9508
15,8,2,9,10672
15,8,2,10,11183
15,8,2,11,11580
15,8,2,12,11384
15,8,2,13,11284
15,8,2,14,11672
15,8,2,15,11485
15,8,2,16,11399
15,8,2,17,11046
15,8,2,18,11094
15,8,2,19,11236
15,8,2,20,10914
15,8,2,21,10613
15,8,2,22,10006
15,8,2,23,9361
15,8,2,24,8824
15,8,3,1,8439
15,8,3,2,8261
15,8,3,3,8082
15,8,3,4,7979
15,8,3,5,8200
15,8,3,6,8373
15,8,3,7,8323
15,8,3,8,9492
15,8,3,9,10735
15,8,3,10,11428
15,8,3,11,11779
15,8,3,12,11559
15,8,3,13,11586
15,8,3,14,11929
15,8,3,15,11807
15,8,3,16,11612
15,8,3,17,11154
15,8,3,18,10994
15,8,3,19,11484
15,8,3,20,11185
15,8,3,21,10878
15,8,3,22,10295
15,8,3,23,9719
15,8,3,24,9089
15,8,4,1,8652
15,8,4,2,8459
15,8,4,3,8250
15,8,4,4,8199
15,8,4,5,8355
15,8,4,6,8503
15,8,4,7,8496
15,8,4,8,9677
15,8,4,9,10931
15,8,4,10,11649
15,8,4,11,12111
15,8,4,12,11852
15,8,4,13,11882
15,8,4,14,12270
15,8,4,15,12089
15,8,4,16,11858
15,8,4,17,11370
15,8,4,18,11269
15,8,4,19,11671
15,8,4,20,11462
15,8,4,21,11173
15,8,4,22,10526
15,8,4,23,9992
15,8,4,24,9332
15,8,5,1,9010
15,8,5,2,8735
15,8,5,3,8535
15,8,5,4,8344
15,8,5,5,8495
15,8,5,6,8486
15,8,5,7,8514
15,8,5,8,9622
15,8,5,9,10700
15,8,5,10,11488
15,8,5,11,11891
15,8,5,12,11664
15,8,5,13,11698
15,8,5,14,12074
15,8,5,15,11951
15,8,5,16,11694
15,8,5,17,11162
15,8,5,18,11182
15,8,5,19,11613
15,8,5,20,11395
15,8,5,21,11037
15,8,5,22,10566
15,8,5,23,9958
15,8,5,24,9403
15,8,6,1,8955
15,8,6,2,8752
15,8,6,3,8494
15,8,6,4,8339
15,8,6,5,8296
15,8,6,6,8098
15,8,6,7,8234
15,8,6,8,8984
15,8,6,9,9906
15,8,6,10,10575
15,8,6,11,10961
15,8,6,12,10712
15,8,6,13,10614
15,8,6,14,10711
15,8,6,15,10459
15,8,6,16,10189
15,8,6,17,10066
15,8,6,18,10345
15,8,6,19,10612
15,8,6,20,10399
15,8,6,21,10155
15,8,6,22,9712
15,8,6,23,9024
15,8,6,24,8533
15,8,7,1,8149
15,8,7,2,7976
15,8,7,3,7758
15,8,7,4,7612
15,8,7,5,7542
15,8,7,6,7313
15,8,7,7,7352
15,8,7,8,7759
15,8,7,9,8320
15,8,7,10,8842
15,8,7,11,9276
15,8,7,12,9247
15,8,7,13,9243
15,8,7,14,9309
15,8,7,15,9264
15,8,7,16,9054
15,8,7,17,9052
15,8,7,18,9529
15,8,7,19,10158
15,8,7,20,10072
15,8,7,21,9779
15,8,7,22,9221
15,8,7,23,8720
15,8,7,24,8295
15,8,1,1,7851
15,8,1,2,7681
15,8,1,3,7416
15,8,1,4,7407
15,8,1,5,7643
15,8,1,6,7884
15,8,1,7,8077
15,8,1,8,9253
15,8,1,9,10587
15,8,1,10,11339
15,8,1,11,11819
15,8,1,12,11572
15,8,1,13,11596
15,8,1,14,11964
15,8,1,15,11748
15,8,1,16,11592
15,8,1,17,11065
15,8,1,18,10999
15,8,1,19,11419
15,8,1,20,11228
15,8,1,21,10949
15,8,1,22,10271
15,8,1,23,9703
15,8,1,24,9056
15,8,2,1,8625
15,8,2,2,8393
15,8,2,3,8183
15,8,2,4,8092
15,8,2,5,8295
15,8,2,6,8435
15,8,2,7,8419
15,8,2,8,9529
15,8,2,9,10720
15,8,2,10,11355
15,8,2,11,11799
15,8,2,12,11557
15,8,2,13,11508
15,8,2,14,12008
15,8,2,15,11854
15,8,2,16,11511
15,8,2,17,11033
15,8,2,18,11038
15,8,2,19,11584
15,8,2,20,11348
15,8,2,21,11025
15,8,2,22,10295
15,8,2,23,9668
15,8,2,24,9121
15,8,3,1,8734
15,8,3,2,8496
15,8,3,3,8265
15,8,3,4,8145
15,8,3,5,8348
15,8,3,6,8379
15,8,3,7,8409
15,8,3,8,9590
15,8,3,9,10831
15,8,3,10,11555
15,8,3,11,11976
15,8,3,12,11654
15,8,3,13,11737
15,8,3,14,12118
15,8,3,15,12026
15,8,3,16,11827
15,8,3,17,11337
15,8,3,18,11095
15,8,3,19,11655
15,8,3,20,11428
15,8,3,21,11252
15,8,3,22,10620
15,8,3,23,10027
15,8,3,24,9392
15,8,4,1,8901
15,8,4,2,8683
15,8,4,3,8453
15,8,4,4,8363
15,8,4,5,8533
15,8,4,6,8588
15,8,4,7,8578
15,8,4,8,9666
15,8,4,9,10837
15,8,4,10,11655
15,8,4,11,11891
15,8,4,12,11673
15,8,4,13,11601
15,8,4,14,11929
15,8,4,15,11797
15,8,4,16,11527
15,8,4,17,11218
15,8,4,18,11141
15,8,4,19,11579
15,8,4,20,11376
15,8,4,21,11045
15,8,4,22,10342
15,8,4,23,9748
15,8,4,24,9156
15,8,5,1,8842
15,8,5,2,8525
15,8,5,3,8359
15,8,5,4,8203
15,8,5,5,8425
15,8,5,6,8438
15,8,5,7,8487
15,8,5,8,9604
15,8,5,9,10770
15,8,5,10,11531
15,8,5,11,11878
15,8,5,12,11598
15,8,5,13,11670
15,8,5,14,12072
15,8,5,15,11894
15,8,5,16,11583
15,8,5,17,11017
15,8,5,18,10942
15,8,5,19,11354
15,8,5,20,11065
15,8,5,21,10800
15,8,5,22,10301
15,8,5,23,9698
15,8,5,24,9238
15,8,6,1,8735
15,8,6,2,8469
15,8,6,3,8273
15,8,6,4,8055
15,8,6,5,8095
15,8,6,6,8001
15,8,6,7,8092
15,8,6,8,8789
15,8,6,9,9679
15,8,6,10,10374
15,8,6,11,10810
15,8,6,12,10650
15,8,6,13,10633
15,8,6,14,10898
15,8,6,15,10612
15,8,6,16,10364
15,8,6,17,9973
15,8,6,18,10305
15,8,6,19,10798
15,8,6,20,10572
15,8,6,21,10356
15,8,6,22,9914
15,8,6,23,9327
15,8,6,24,8791
15,8,7,1,8425
15,8,7,2,8185
15,8,7,3,7989
15,8,7,4,7774
15,8,7,5,7653
15,8,7,6,7499
15,8,7,7,7506
15,8,7,8,7856
15,8,7,9,8431
15,8,7,10,9015
15,8,7,11,9384
15,8,7,12,9267
15,8,7,13,9256
15,8,7,14,9141
15,8,7,15,8958
15,8,7,16,8857
15,8,7,17,8809
15,8,7,18,9364
15,8,7,19,9880
15,8,7,20,9898
15,8,7,21,9635
15,8,7,22,9154
15,8,7,23,8638
15,8,7,24,8124
15,8,1,1,7742
15,8,1,2,7563
15,8,1,3,7307
15,8,1,4,7157
15,8,1,5,7228
15,8,1,6,7111
15,8,1,7,7302
15,8,1,8,7981
15,8,1,9,8701
15,8,1,10,9326
15,8,1,11,9687
15,8,1,12,9506
15,8,1,13,9509
15,8,1,14,9780
15,8,1,15,9678
15,8,1,16,9533
15,8,1,17,9330
15,8,1,18,9791
15,8,1,19,10511
15,8,1,20,10394
15,8,1,21,10223
15,8,1,22,9609
15,8,1,23,9080
15,8,1,24,8552
15,8,2,1,8094
15,8,2,2,7894
15,8,2,3,7697
15,8,2,4,7551
15,8,2,5,7841
15,8,2,6,8029
15,8,2,7,8103
15,8,2,8,9271
15,8,2,9,10547
15,8,2,10,11218
15,8,2,11,11644
15,8,2,12,11446
15,8,2,13,11537
15,8,2,14,12004
15,8,2,15,11927
15,8,2,16,11653
15,8,2,17,11136
15,8,2,18,11164
15,8,2,19,11576
15,8,2,20,11336
15,8,2,21,11051
15,8,2,22,10411
15,8,2,23,9738
15,8,2,24,9143
15,8,3,1,8865
15,8,3,2,8477
15,8,3,3,8234
15,8,3,4,8104
15,8,3,5,8283
15,8,3,6,8368
15,8,3,7,8347
15,8,3,8,9555
15,8,3,9,10732
15,8,3,10,11473
15,8,3,11,11966
15,8,3,12,11715
15,8,3,13,11748
15,8,3,14,12132
15,8,3,15,11961
15,8,3,16,11650
15,8,3,17,11215
15,8,3,18,11148
15,8,3,19,11568
15,8,3,20,11328
