DATE,YEAR,MONTH,WEEKDAY, HR ,PH
1/31/2013,2013,1,4,16,8805
1/31/2013,2013,1,4,17,8439
1/31/2013,2013,1,4,18,8751
1/31/2013,2013,1,4,19,9034
1/31/2013,2013,1,4,20,8778
1/31/2013,2013,1,4,21,8434
1/31/2013,2013,1,4,22,7771
1/31/2013,2013,1,4,23,7087
1/31/2013,2013,1,4,24,6659
2/1/2013,2013,2,5,1,6316
2/1/2013,2013,2,5,2,6105
2/1/2013,2013,2,5,3,5934
2/1/2013,2013,2,5,4,5942
2/1/2013,2013,2,5,5,6173
2/1/2013,2013,2,5,6,6603
2/1/2013,2013,2,5,7,6511
2/1/2013,2013,2,5,8,7276
2/1/2013,2013,2,5,9,8305
2/1/2013,2013,2,5,10,8978
2/1/2013,2013,2,5,11,9391
2/1/2013,2013,2,5,12,9200
2/1/2013,2013,2,5,13,9198
2/1/2013,2013,2,5,14,9510
2/1/2013,2013,2,5,15,9391
2/1/2013,2013,2,5,16,9292
2/1/2013,2013,2,5,17,8832
2/1/2013,2013,2,5,18,8929
2/1/2013,2013,2,5,19,9275
2/1/2013,2013,2,5,20,9008
2/1/2013,2013,2,5,21,8696
2/1/2013,2013,2,5,22,8060
2/1/2013,2013,2,5,23,7586
2/1/2013,2013,2,5,24,6990
2/2/2013,2013,2,6,1,6661
2/2/2013,2013,2,6,2,6454
2/2/2013,2013,2,6,3,6256
2/2/2013,2013,2,6,4,6182
2/2/2013,2013,2,6,5,6229
2/2/2013,2013,2,6,6,6410
2/2/2013,2013,2,6,7,6417
2/2/2013,2013,2,6,8,6951
2/2/2013,2013,2,6,9,7741
2/2/2013,2013,2,6,10,8354
2/2/2013,2013,2,6,11,8694
2/2/2013,2013,2,6,12,8517
2/2/2013,2013,2,6,13,8376
2/2/2013,2013,2,6,14,8484
2/2/2013,2013,2,6,15,8284
2/2/2013,2013,2,6,16,8074
2/2/2013,2013,2,6,17,7775
2/2/2013,2013,2,6,18,8170
2/2/2013,2013,2,6,19,8774
2/2/2013,2013,2,6,20,8527
2/2/2013,2013,2,6,21,8291
2/2/2013,2013,2,6,22,7808
2/2/2013,2013,2,6,23,7216
2/2/2013,2013,2,6,24,6751
2/3/2013,2013,2,7,1,6483
2/3/2013,2013,2,7,2,6228
2/3/2013,2013,2,7,3,6025
2/3/2013,2013,2,7,4,5924
2/3/2013,2013,2,7,5,5918
2/3/2013,2013,2,7,6,5959
2/3/2013,2013,2,7,7,5871
2/3/2013,2013,2,7,8,6109
2/3/2013,2013,2,7,9,6519
2/3/2013,2013,2,7,10,7105
2/3/2013,2013,2,7,11,7402
2/3/2013,2013,2,7,12,7394
2/3/2013,2013,2,7,13,7408
2/3/2013,2013,2,7,14,7407
2/3/2013,2013,2,7,15,7280
2/3/2013,2013,2,7,16,7066
2/3/2013,2013,2,7,17,6979
2/3/2013,2013,2,7,18,7569
2/3/2013,2013,2,7,19,8258
2/3/2013,2013,2,7,20,8145
2/3/2013,2013,2,7,21,7827
2/3/2013,2013,2,7,22,7230
2/3/2013,2013,2,7,23,6802
2/3/2013,2013,2,7,24,6289
2/4/2013,2013,2,1,1,5972
2/4/2013,2013,2,1,2,5684
2/4/2013,2013,2,1,3,5612
2/4/2013,2013,2,1,4,5542
2/4/2013,2013,2,1,5,5819
2/4/2013,2013,2,1,6,6272
2/4/2013,2013,2,1,7,6315
2/4/2013,2013,2,1,8,7086
2/4/2013,2013,2,1,9,8264
2/4/2013,2013,2,1,10,9008
2/4/2013,2013,2,1,11,9363
2/4/2013,2013,2,1,12,9255
2/4/2013,2013,2,1,13,9166
2/4/2013,2013,2,1,14,9476
2/4/2013,2013,2,1,15,9376
2/4/2013,2013,2,1,16,9254
2/4/2013,2013,2,1,17,8796
2/4/2013,2013,2,1,18,8878
2/4/2013,2013,2,1,19,9312
2/4/2013,2013,2,1,20,8972
2/4/2013,2013,2,1,21,8621
2/4/2013,2013,2,1,22,8097
2/4/2013,2013,2,1,23,7379
2/4/2013,2013,2,1,24,6813
2/5/2013,2013,2,2,1,6457
2/5/2013,2013,2,2,2,6324
2/5/2013,2013,2,2,3,6093
2/5/2013,2013,2,2,4,6089
2/5/2013,2013,2,2,5,6339
2/5/2013,2013,2,2,6,6644
2/5/2013,2013,2,2,7,6564
2/5/2013,2013,2,2,8,7375
2/5/2013,2013,2,2,9,8423
2/5/2013,2013,2,2,10,9080
2/5/2013,2013,2,2,11,9377
2/5/2013,2013,2,2,12,9185
2/5/2013,2013,2,2,13,9166
2/5/2013,2013,2,2,14,9519
2/5/2013,2013,2,2,15,9422
2/5/2013,2013,2,2,16,9327
2/5/2013,2013,2,2,17,8864
2/5/2013,2013,2,2,18,8889
2/5/2013,2013,2,2,19,9416
2/5/2013,2013,2,2,20,9013
2/5/2013,2013,2,2,21,8694
2/5/2013,2013,2,2,22,8115
2/5/2013,2013,2,2,23,7459
2/5/2013,2013,2,2,24,6800
2/6/2013,2013,2,3,1,6473
2/6/2013,2013,2,3,2,6290
2/6/2013,2013,2,3,3,6099
2/6/2013,2013,2,3,4,6064
2/6/2013,2013,2,3,5,6338
2/6/2013,2013,2,3,6,6713
2/6/2013,2013,2,3,7,6600
2/6/2013,2013,2,3,8,7367
2/6/2013,2013,2,3,9,8385
2/6/2013,2013,2,3,10,9082
2/6/2013,2013,2,3,11,9435
2/6/2013,2013,2,3,12,9225
2/6/2013,2013,2,3,13,9174
2/6/2013,2013,2,3,14,9577
2/6/2013,2013,2,3,15,9457
2/6/2013,2013,2,3,16,9284
2/6/2013,2013,2,3,17,8944
2/6/2013,2013,2,3,18,9008
2/6/2013,2013,2,3,19,9486
2/6/2013,2013,2,3,20,9138
2/6/2013,2013,2,3,21,8808
2/6/2013,2013,2,3,22,8281
2/6/2013,2013,2,3,23,7460
2/6/2013,2013,2,3,24,6896
2/7/2013,2013,2,4,1,6593
2/7/2013,2013,2,4,2,6436
2/7/2013,2013,2,4,3,6274
2/7/2013,2013,2,4,4,6225
2/7/2013,2013,2,4,5,6468
2/7/2013,2013,2,4,6,6808
2/7/2013,2013,2,4,7,6719
2/7/2013,2013,2,4,8,7458
2/7/2013,2013,2,4,9,8566
2/7/2013,2013,2,4,10,9218
2/7/2013,2013,2,4,11,9588
2/7/2013,2013,2,4,12,9330
2/7/2013,2013,2,4,13,9321
2/7/2013,2013,2,4,14,9714
2/7/2013,2013,2,4,15,9564
2/7/2013,2013,2,4,16,9369
2/7/2013,2013,2,4,17,8998
2/7/2013,2013,2,4,18,9187
2/7/2013,2013,2,4,19,9521
2/7/2013,2013,2,4,20,9176
2/7/2013,2013,2,4,21,8906
2/7/2013,2013,2,4,22,8323
2/7/2013,2013,2,4,23,7612
2/7/2013,2013,2,4,24,7004
2/8/2013,2013,2,5,1,6667
2/8/2013,2013,2,5,2,6492
2/8/2013,2013,2,5,3,6335
2/8/2013,2013,2,5,4,6260
2/8/2013,2013,2,5,5,6453
2/8/2013,2013,2,5,6,6775
2/8/2013,2013,2,5,7,6654
2/8/2013,2013,2,5,8,7407
2/8/2013,2013,2,5,9,8504
2/8/2013,2013,2,5,10,9301
2/8/2013,2013,2,5,11,9647
2/8/2013,2013,2,5,12,9423
2/8/2013,2013,2,5,13,9392
2/8/2013,2013,2,5,14,9778
2/8/2013,2013,2,5,15,9568
2/8/2013,2013,2,5,16,9519
2/8/2013,2013,2,5,17,8987
2/8/2013,2013,2,5,18,9070
2/8/2013,2013,2,5,19,9544
2/8/2013,2013,2,5,20,9247
2/8/2013,2013,2,5,21,8959
2/8/2013,2013,2,5,22,8396
2/8/2013,2013,2,5,23,7726
2/8/2013,2013,2,5,24,7154
2/9/2013,2013,2,6,1,6723
2/9/2013,2013,2,6,2,6519
2/9/2013,2013,2,6,3,6322
2/9/2013,2013,2,6,4,6227
2/9/2013,2013,2,6,5,6268
2/9/2013,2013,2,6,6,6404
2/9/2013,2013,2,6,7,6407
2/9/2013,2013,2,6,8,6944
2/9/2013,2013,2,6,9,7681
2/9/2013,2013,2,6,10,8381
2/9/2013,2013,2,6,11,8677
2/9/2013,2013,2,6,12,8523
2/9/2013,2013,2,6,13,8376
2/9/2013,2013,2,6,14,8549
2/9/2013,2013,2,6,15,8353
2/9/2013,2013,2,6,16,8134
2/9/2013,2013,2,6,17,7905
2/9/2013,2013,2,6,18,8259
2/9/2013,2013,2,6,19,8800
2/9/2013,2013,2,6,20,8580
2/9/2013,2013,2,6,21,8319
2/9/2013,2013,2,6,22,7751
2/9/2013,2013,2,6,23,7283
2/9/2013,2013,2,6,24,6812
2/10/2013,2013,2,7,1,6399
2/10/2013,2013,2,7,2,6196
2/10/2013,2013,2,7,3,6005
2/10/2013,2013,2,7,4,5876
2/10/2013,2013,2,7,5,5789
2/10/2013,2013,2,7,6,5833
2/10/2013,2013,2,7,7,5687
2/10/2013,2013,2,7,8,6045
2/10/2013,2013,2,7,9,6529
2/10/2013,2013,2,7,10,7084
2/10/2013,2013,2,7,11,7442
2/10/2013,2013,2,7,12,7403
2/10/2013,2013,2,7,13,7423
2/10/2013,2013,2,7,14,7532
2/10/2013,2013,2,7,15,7471
2/10/2013,2013,2,7,16,7249
2/10/2013,2013,2,7,17,7063
2/10/2013,2013,2,7,18,7596
2/10/2013,2013,2,7,19,8370
2/10/2013,2013,2,7,20,8260
2/10/2013,2013,2,7,21,7912
2/10/2013,2013,2,7,22,7382
2/10/2013,2013,2,7,23,6893
2/10/2013,2013,2,7,24,6413
2/11/2013,2013,2,1,1,6002
2/11/2013,2013,2,1,2,5809
2/11/2013,2013,2,1,3,5645
2/11/2013,2013,2,1,4,5555
2/11/2013,2013,2,1,5,5802
2/11/2013,2013,2,1,6,6265
2/11/2013,2013,2,1,7,6310
2/11/2013,2013,2,1,8,7107
2/11/2013,2013,2,1,9,8254
2/11/2013,2013,2,1,10,8911
2/11/2013,2013,2,1,11,9330
2/11/2013,2013,2,1,12,9184
2/11/2013,2013,2,1,13,9122
2/11/2013,2013,2,1,14,9424
2/11/2013,2013,2,1,15,9286
2/11/2013,2013,2,1,16,9153
2/11/2013,2013,2,1,17,8848
2/11/2013,2013,2,1,18,8812
2/11/2013,2013,2,1,19,9280
2/11/2013,2013,2,1,20,9032
2/11/2013,2013,2,1,21,8701
2/11/2013,2013,2,1,22,8086
2/11/2013,2013,2,1,23,7395
2/11/2013,2013,2,1,24,6863
2/12/2013,2013,2,2,1,6626
2/12/2013,2013,2,2,2,6462
2/12/2013,2013,2,2,3,6192
2/12/2013,2013,2,2,4,6169
2/12/2013,2013,2,2,5,6463
2/12/2013,2013,2,2,6,6760
2/12/2013,2013,2,2,7,6676
2/12/2013,2013,2,2,8,7407
2/12/2013,2013,2,2,9,8498
2/12/2013,2013,2,2,10,9117
2/12/2013,2013,2,2,11,9463
2/12/2013,2013,2,2,12,9252
2/12/2013,2013,2,2,13,9190
2/12/2013,2013,2,2,14,9497
2/12/2013,2013,2,2,15,9326
2/12/2013,2013,2,2,16,9207
2/12/2013,2013,2,2,17,8852
2/12/2013,2013,2,2,18,8926
2/12/2013,2013,2,2,19,9338
2/12/2013,2013,2,2,20,9081
2/12/2013,2013,2,2,21,8740
2/12/2013,2013,2,2,22,8158
2/12/2013,2013,2,2,23,7418
2/12/2013,2013,2,2,24,6930
2/13/2013,2013,2,3,1,6602
2/13/2013,2013,2,3,2,6370
2/13/2013,2013,2,3,3,6186
2/13/2013,2013,2,3,4,6134
2/13/2013,2013,2,3,5,6404
2/13/2013,2013,2,3,6,6781
2/13/2013,2013,2,3,7,6608
2/13/2013,2013,2,3,8,7420
2/13/2013,2013,2,3,9,8455
2/13/2013,2013,2,3,10,9039
2/13/2013,2013,2,3,11,9418
2/13/2013,2013,2,3,12,9222
2/13/2013,2013,2,3,13,9163
2/13/2013,2013,2,3,14,9530
2/13/2013,2013,2,3,15,9433
2/13/2013,2013,2,3,16,9298
2/13/2013,2013,2,3,17,8872
2/13/2013,2013,2,3,18,8876
2/13/2013,2013,2,3,19,9337
2/13/2013,2013,2,3,20,9126
2/13/2013,2013,2,3,21,8796
2/13/2013,2013,2,3,22,8249
2/13/2013,2013,2,3,23,7509
2/13/2013,2013,2,3,24,7090
2/14/2013,2013,2,4,1,6611
2/14/2013,2013,2,4,2,6449
2/14/2013,2013,2,4,3,6272
2/14/2013,2013,2,4,4,6218
2/14/2013,2013,2,4,5,6439
2/14/2013,2013,2,4,6,6765
2/14/2013,2013,2,4,7,6727
2/14/2013,2013,2,4,8,7503
2/14/2013,2013,2,4,9,8509
2/14/2013,2013,2,4,10,9103
2/14/2013,2013,2,4,11,9486
2/14/2013,2013,2,4,12,9266
2/14/2013,2013,2,4,13,9314
2/14/2013,2013,2,4,14,9653
2/14/2013,2013,2,4,15,9539
2/14/2013,2013,2,4,16,9367
2/14/2013,2013,2,4,17,8927
2/14/2013,2013,2,4,18,8890
2/14/2013,2013,2,4,19,9342
2/14/2013,2013,2,4,20,9133
2/14/2013,2013,2,4,21,8808
2/14/2013,2013,2,4,22,8357
2/14/2013,2013,2,4,23,7597
2/14/2013,2013,2,4,24,7088
2/15/2013,2013,2,5,1,6754
2/15/2013,2013,2,5,2,6538
2/15/2013,2013,2,5,3,6417
2/15/2013,2013,2,5,4,6387
2/15/2013,2013,2,5,5,6550
2/15/2013,2013,2,5,6,6819
2/15/2013,2013,2,5,7,6805
2/15/2013,2013,2,5,8,7577
2/15/2013,2013,2,5,9,8464
2/15/2013,2013,2,5,10,9007
2/15/2013,2013,2,5,11,9400
2/15/2013,2013,2,5,12,9280
2/15/2013,2013,2,5,13,9248
2/15/2013,2013,2,5,14,9516
2/15/2013,2013,2,5,15,9434
2/15/2013,2013,2,5,16,9303
2/15/2013,2013,2,5,17,8924
2/15/2013,2013,2,5,18,8850
2/15/2013,2013,2,5,19,9367
2/15/2013,2013,2,5,20,9028
2/15/2013,2013,2,5,21,8802
2/15/2013,2013,2,5,22,8255
2/15/2013,2013,2,5,23,7560
2/15/2013,2013,2,5,24,7037
2/16/2013,2013,2,6,1,6638
2/16/2013,2013,2,6,2,6453
2/16/2013,2013,2,6,3,6273
2/16/2013,2013,2,6,4,6199
2/16/2013,2013,2,6,5,6240
2/16/2013,2013,2,6,6,6338
2/16/2013,2013,2,6,7,6279
2/16/2013,2013,2,6,8,6870
2/16/2013,2013,2,6,9,7627
2/16/2013,2013,2,6,10,8169
2/16/2013,2013,2,6,11,8584
2/16/2013,2013,2,6,12,8386
2/16/2013,2013,2,6,13,8329
2/16/2013,2013,2,6,14,8571
2/16/2013,2013,2,6,15,8417
2/16/2013,2013,2,6,16,8158
2/16/2013,2013,2,6,17,7799
2/16/2013,2013,2,6,18,8091
2/16/2013,2013,2,6,19,8766
2/16/2013,2013,2,6,20,8575
2/16/2013,2013,2,6,21,8316
2/16/2013,2013,2,6,22,7923
2/16/2013,2013,2,6,23,7306
2/16/2013,2013,2,6,24,6819
2/17/2013,2013,2,7,1,6410
2/17/2013,2013,2,7,2,6304
2/17/2013,2013,2,7,3,6095
2/17/2013,2013,2,7,4,6011
2/17/2013,2013,2,7,5,5979
2/17/2013,2013,2,7,6,5958
2/17/2013,2013,2,7,7,5868
2/17/2013,2013,2,7,8,6108
2/17/2013,2013,2,7,9,6554
2/17/2013,2013,2,7,10,7159
2/17/2013,2013,2,7,11,7411
2/17/2013,2013,2,7,12,7359
2/17/2013,2013,2,7,13,7342
2/17/2013,2013,2,7,14,7367
2/17/2013,2013,2,7,15,7243
2/17/2013,2013,2,7,16,7147
2/17/2013,2013,2,7,17,7038
2/17/2013,2013,2,7,18,7525
2/17/2013,2013,2,7,19,8338
2/17/2013,2013,2,7,20,8214
2/17/2013,2013,2,7,21,7991
2/17/2013,2013,2,7,22,7406
2/17/2013,2013,2,7,23,6982
2/17/2013,2013,2,7,24,6341
2/18/2013,2013,2,1,1,6101
2/18/2013,2013,2,1,2,5885
2/18/2013,2013,2,1,3,5749
2/18/2013,2013,2,1,4,5729
2/18/2013,2013,2,1,5,5992
2/18/2013,2013,2,1,6,6441
2/18/2013,2013,2,1,7,6385
2/18/2013,2013,2,1,8,7264
2/18/2013,2013,2,1,9,8349
2/18/2013,2013,2,1,10,9064
2/18/2013,2013,2,1,11,9439
2/18/2013,2013,2,1,12,9274
2/18/2013,2013,2,1,13,9221
2/18/2013,2013,2,1,14,9541
2/18/2013,2013,2,1,15,9408
2/18/2013,2013,2,1,16,9248
2/18/2013,2013,2,1,17,8868
2/18/2013,2013,2,1,18,8865
2/18/2013,2013,2,1,19,9299
2/18/2013,2013,2,1,20,8993
2/18/2013,2013,2,1,21,8647
2/18/2013,2013,2,1,22,8053
2/18/2013,2013,2,1,23,7328
2/18/2013,2013,2,1,24,6854
2/19/2013,2013,2,2,1,6510
2/19/2013,2013,2,2,2,6347
2/19/2013,2013,2,2,3,6169
2/19/2013,2013,2,2,4,6173
2/19/2013,2013,2,2,5,6337
2/19/2013,2013,2,2,6,6657
2/19/2013,2013,2,2,7,6729
2/19/2013,2013,2,2,8,7381
2/19/2013,2013,2,2,9,8393
2/19/2013,2013,2,2,10,8962
2/19/2013,2013,2,2,11,9300
2/19/2013,2013,2,2,12,9103
2/19/2013,2013,2,2,13,9054
2/19/2013,2013,2,2,14,9375
2/19/2013,2013,2,2,15,9244
2/19/2013,2013,2,2,16,9168
2/19/2013,2013,2,2,17,8869
2/19/2013,2013,2,2,18,8923
2/19/2013,2013,2,2,19,9310
2/19/2013,2013,2,2,20,8966
2/19/2013,2013,2,2,21,8597
2/19/2013,2013,2,2,22,8003
2/19/2013,2013,2,2,23,7338
2/19/2013,2013,2,2,24,6855
2/20/2013,2013,2,3,1,6530
2/20/2013,2013,2,3,2,6311
2/20/2013,2013,2,3,3,6174
2/20/2013,2013,2,3,4,6160
2/20/2013,2013,2,3,5,6353
2/20/2013,2013,2,3,6,6776
2/20/2013,2013,2,3,7,6781
2/20/2013,2013,2,3,8,7443
2/20/2013,2013,2,3,9,8489
2/20/2013,2013,2,3,10,9009
2/20/2013,2013,2,3,11,8727
2/20/2013,2013,2,3,12,8861
2/20/2013,2013,2,3,13,8844
2/20/2013,2013,2,3,14,9182
2/20/2013,2013,2,3,15,8970
2/20/2013,2013,2,3,16,8949
2/20/2013,2013,2,3,17,8558
2/20/2013,2013,2,3,18,8628
2/20/2013,2013,2,3,19,9130
2/20/2013,2013,2,3,20,8876
2/20/2013,2013,2,3,21,8517
2/20/2013,2013,2,3,22,7911
2/20/2013,2013,2,3,23,7186
2/20/2013,2013,2,3,24,6749
2/21/2013,2013,2,4,1,6423
2/21/2013,2013,2,4,2,6184
2/21/2013,2013,2,4,3,6093
2/21/2013,2013,2,4,4,6087
2/21/2013,2013,2,4,5,6371
2/21/2013,2013,2,4,6,6775
2/21/2013,2013,2,4,7,6743
2/21/2013,2013,2,4,8,7399
2/21/2013,2013,2,4,9,8340
2/21/2013,2013,2,4,10,8981
2/21/2013,2013,2,4,11,9327
2/21/2013,2013,2,4,12,9150
2/21/2013,2013,2,4,13,9108
2/21/2013,2013,2,4,14,9398
2/21/2013,2013,2,4,15,9299
2/21/2013,2013,2,4,16,9055
2/21/2013,2013,2,4,17,8903
2/21/2013,2013,2,4,18,9087
2/21/2013,2013,2,4,19,9371
2/21/2013,2013,2,4,20,9070
2/21/2013,2013,2,4,21,8736
2/21/2013,2013,2,4,22,8100
2/21/2013,2013,2,4,23,7422
2/21/2013,2013,2,4,24,6878
2/22/2013,2013,2,5,1,6525
2/22/2013,2013,2,5,2,6329
2/22/2013,2013,2,5,3,6225
2/22/2013,2013,2,5,4,6153
2/22/2013,2013,2,5,5,6365
2/22/2013,2013,2,5,6,6714
2/22/2013,2013,2,5,7,6795
2/22/2013,2013,2,5,8,7447
2/22/2013,2013,2,5,9,8269
2/22/2013,2013,2,5,10,8822
2/22/2013,2013,2,5,11,9075
2/22/2013,2013,2,5,12,8742
2/22/2013,2013,2,5,13,8750
2/22/2013,2013,2,5,14,8938
2/22/2013,2013,2,5,15,8858
2/22/2013,2013,2,5,16,8771
2/22/2013,2013,2,5,17,8544
2/22/2013,2013,2,5,18,8728
2/22/2013,2013,2,5,19,9056
2/22/2013,2013,2,5,20,8673
2/22/2013,2013,2,5,21,8410
2/22/2013,2013,2,5,22,7718
2/22/2013,2013,2,5,23,7074
2/22/2013,2013,2,5,24,6663
2/23/2013,2013,2,6,1,6337
2/23/2013,2013,2,6,2,6103
2/23/2013,2013,2,6,3,5969
2/23/2013,2013,2,6,4,5866
2/23/2013,2013,2,6,5,5937
2/23/2013,2013,2,6,6,6101
2/23/2013,2013,2,6,7,6263
2/23/2013,2013,2,6,8,6794
2/23/2013,2013,2,6,9,7558
2/23/2013,2013,2,6,10,8262
2/23/2013,2013,2,6,11,8617
2/23/2013,2013,2,6,12,8448
2/23/2013,2013,2,6,13,8419
2/23/2013,2013,2,6,14,8667
2/23/2013,2013,2,6,15,8527
2/23/2013,2013,2,6,16,8238
2/23/2013,2013,2,6,17,7948
2/23/2013,2013,2,6,18,8155
2/23/2013,2013,2,6,19,8853
2/23/2013,2013,2,6,20,8616
2/23/2013,2013,2,6,21,8379
2/23/2013,2013,2,6,22,7917
2/23/2013,2013,2,6,23,7284
2/23/2013,2013,2,6,24,6770
2/24/2013,2013,2,7,1,6435
2/24/2013,2013,2,7,2,6245
2/24/2013,2013,2,7,3,6039
2/24/2013,2013,2,7,4,5908
2/24/2013,2013,2,7,5,5908
2/24/2013,2013,2,7,6,5908
2/24/2013,2013,2,7,7,5737
2/24/2013,2013,2,7,8,5958
2/24/2013,2013,2,7,9,6489
2/24/2013,2013,2,7,10,7024
2/24/2013,2013,2,7,11,7382
2/24/2013,2013,2,7,12,7319
2/24/2013,2013,2,7,13,7398
2/24/2013,2013,2,7,14,7381
2/24/2013,2013,2,7,15,7344
2/24/2013,2013,2,7,16,7131
2/24/2013,2013,2,7,17,6992
2/24/2013,2013,2,7,18,7469
2/24/2013,2013,2,7,19,8371
2/24/2013,2013,2,7,20,8282
2/24/2013,2013,2,7,21,7936
2/24/2013,2013,2,7,22,7502
2/24/2013,2013,2,7,23,6938
2/24/2013,2013,2,7,24,6502
2/25/2013,2013,2,1,1,6185
2/25/2013,2013,2,1,2,5976
2/25/2013,2013,2,1,3,5772
2/25/2013,2013,2,1,4,5735
2/25/2013,2013,2,1,5,5827
2/25/2013,2013,2,1,6,6097
2/25/2013,2013,2,1,7,6377
2/25/2013,2013,2,1,8,7284
2/25/2013,2013,2,1,9,8313
2/25/2013,2013,2,1,10,8953
2/25/2013,2013,2,1,11,9426
2/25/2013,2013,2,1,12,9294
2/25/2013,2013,2,1,13,9255
2/25/2013,2013,2,1,14,9558
2/25/2013,2013,2,1,15,9444
2/25/2013,2013,2,1,16,9249
2/25/2013,2013,2,1,17,8816
2/25/2013,2013,2,1,18,8796
2/25/2013,2013,2,1,19,9349
2/25/2013,2013,2,1,20,9085
2/25/2013,2013,2,1,21,8759
2/25/2013,2013,2,1,22,8228
2/25/2013,2013,2,1,23,7524
2/25/2013,2013,2,1,24,6947
2/26/2013,2013,2,2,1,6620
2/26/2013,2013,2,2,2,6404
2/26/2013,2013,2,2,3,6243
2/26/2013,2013,2,2,4,6201
2/26/2013,2013,2,2,5,6429
2/26/2013,2013,2,2,6,6784
2/26/2013,2013,2,2,7,6676
2/26/2013,2013,2,2,8,7507
2/26/2013,2013,2,2,9,8490
2/26/2013,2013,2,2,10,9076
2/26/2013,2013,2,2,11,9439
2/26/2013,2013,2,2,12,9137
2/26/2013,2013,2,2,13,9263
2/26/2013,2013,2,2,14,9507
2/26/2013,2013,2,2,15,9375
2/26/2013,2013,2,2,16,9223
2/26/2013,2013,2,2,17,8867
2/26/2013,2013,2,2,18,8845
2/26/2013,2013,2,2,19,9428
2/26/2013,2013,2,2,20,9201
2/26/2013,2013,2,2,21,8837
2/26/2013,2013,2,2,22,8261
2/26/2013,2013,2,2,23,7505
2/26/2013,2013,2,2,24,7060
2/27/2013,2013,2,3,1,6662
2/27/2013,2013,2,3,2,6444
2/27/2013,2013,2,3,3,6260
2/27/2013,2013,2,3,4,6247
2/27/2013,2013,2,3,5,6469
2/27/2013,2013,2,3,6,6817
2/27/2013,2013,2,3,7,6665
2/27/2013,2013,2,3,8,7566
2/27/2013,2013,2,3,9,8613
2/27/2013,2013,2,3,10,9336
2/27/2013,2013,2,3,11,9668
2/27/2013,2013,2,3,12,9496
2/27/2013,2013,2,3,13,9412
2/27/2013,2013,2,3,14,9755
2/27/2013,2013,2,3,15,9643
2/27/2013,2013,2,3,16,9522
2/27/2013,2013,2,3,17,9050
2/27/2013,2013,2,3,18,9036
2/27/2013,2013,2,3,19,9622
2/27/2013,2013,2,3,20,9371
2/27/2013,2013,2,3,21,9026
2/27/2013,2013,2,3,22,8497
2/27/2013,2013,2,3,23,7700
2/27/2013,2013,2,3,24,7175
2/28/2013,2013,2,4,1,6780
2/28/2013,2013,2,4,2,6620
2/28/2013,2013,2,4,3,6449
2/28/2013,2013,2,4,4,6411
2/28/2013,2013,2,4,5,6537
2/28/2013,2013,2,4,6,6824
2/28/2013,2013,2,4,7,6721
2/28/2013,2013,2,4,8,7546
2/28/2013,2013,2,4,9,8650
2/28/2013,2013,2,4,10,9302
2/28/2013,2013,2,4,11,9675
2/28/2013,2013,2,4,12,9460
2/28/2013,2013,2,4,13,9497
2/28/2013,2013,2,4,14,9803
2/28/2013,2013,2,4,15,9683
2/28/2013,2013,2,4,16,9535
2/28/2013,2013,2,4,17,9140
2/28/2013,2013,2,4,18,8970
2/28/2013,2013,2,4,19,9530
2/28/2013,2013,2,4,20,9307
2/28/2013,2013,2,4,21,9018
2/28/2013,2013,2,4,22,8456
2/28/2013,2013,2,4,23,7725
2/28/2013,2013,2,4,24,7213
3/1/2013,2013,3,5,1,6816
3/1/2013,2013,3,5,2,6654
3/1/2013,2013,3,5,3,6404
3/1/2013,2013,3,5,4,6324
3/1/2013,2013,3,5,5,6448
3/1/2013,2013,3,5,6,6779
3/1/2013,2013,3,5,7,6624
3/1/2013,2013,3,5,8,7468
3/1/2013,2013,3,5,9,8525
3/1/2013,2013,3,5,10,9150
3/1/2013,2013,3,5,11,9484
3/1/2013,2013,3,5,12,9420
3/1/2013,2013,3,5,13,9409
3/1/2013,2013,3,5,14,9704
3/1/2013,2013,3,5,15,9604
3/1/2013,2013,3,5,16,9411
3/1/2013,2013,3,5,17,8983
3/1/2013,2013,3,5,18,8904
3/1/2013,2013,3,5,19,9436
3/1/2013,2013,3,5,20,9261
3/1/2013,2013,3,5,21,8943
3/1/2013,2013,3,5,22,8482
3/1/2013,2013,3,5,23,7832
3/1/2013,2013,3,5,24,7277
3/2/2013,2013,3,6,1,6865
3/2/2013,2013,3,6,2,6635
3/2/2013,2013,3,6,3,6375
3/2/2013,2013,3,6,4,6248
3/2/2013,2013,3,6,5,6263
3/2/2013,2013,3,6,6,6375
3/2/2013,2013,3,6,7,6378
3/2/2013,2013,3,6,8,6957
3/2/2013,2013,3,6,9,7796
3/2/2013,2013,3,6,10,8450
3/2/2013,2013,3,6,11,8909
3/2/2013,2013,3,6,12,8743
3/2/2013,2013,3,6,13,8770
3/2/2013,2013,3,6,14,8984
3/2/2013,2013,3,6,15,8857
3/2/2013,2013,3,6,16,8581
3/2/2013,2013,3,6,17,8269
3/2/2013,2013,3,6,18,8421
3/2/2013,2013,3,6,19,9145
3/2/2013,2013,3,6,20,8892
3/2/2013,2013,3,6,21,8754
3/2/2013,2013,3,6,22,8380
3/2/2013,2013,3,6,23,7741
3/2/2013,2013,3,6,24,7262
3/3/2013,2013,3,7,1,6823
3/3/2013,2013,3,7,2,6599
3/3/2013,2013,3,7,3,6377
3/3/2013,2013,3,7,4,6254
3/3/2013,2013,3,7,5,6241
3/3/2013,2013,3,7,6,6201
